"fecha";"Run Fondo";"periodo";"rent";"serie"
2023-06-13;"8381";"1M";-0.01;B-APV/APVC
2023-06-13;"8381";"3M";-0.01;B-APV/APVC
2023-06-13;"8381";"6M";0.00;B-APV/APVC
2023-06-13;"8381";"1Y";-0.02;B-APV/APVC
2023-06-13;"8381";YTD;0.00;B-APV/APVC
2023-06-14;"8381";"1M";-0.01;B-APV/APVC
2023-06-14;"8381";"3M";0.00;B-APV/APVC
2023-06-14;"8381";"6M";0.00;B-APV/APVC
2023-06-14;"8381";"1Y";-0.02;B-APV/APVC
2023-06-14;"8381";YTD;0.00;B-APV/APVC
2023-06-15;"8381";"1M";-0.01;B-APV/APVC
2023-06-15;"8381";"3M";0.03;B-APV/APVC
2023-06-15;"8381";"6M";0.03;B-APV/APVC
2023-06-15;"8381";"1Y";-0.01;B-APV/APVC
2023-06-15;"8381";YTD;0.01;B-APV/APVC
2023-06-16;"8381";"1M";-0.01;B-APV/APVC
2023-06-16;"8381";"3M";0.02;B-APV/APVC
2023-06-16;"8381";"6M";0.02;B-APV/APVC
2023-06-16;"8381";"1Y";0.01;B-APV/APVC
2023-06-16;"8381";YTD;0.00;B-APV/APVC
2023-06-17;"8381";"1M";-0.01;B-APV/APVC
2023-06-17;"8381";"3M";0.04;B-APV/APVC
2023-06-17;"8381";"6M";0.02;B-APV/APVC
2023-06-17;"8381";"1Y";0.00;B-APV/APVC
2023-06-17;"8381";YTD;0.00;B-APV/APVC
2023-06-18;"8381";"1M";-0.01;B-APV/APVC
2023-06-18;"8381";"3M";0.04;B-APV/APVC
2023-06-18;"8381";"6M";0.02;B-APV/APVC
2023-06-18;"8381";"1Y";0.00;B-APV/APVC
2023-06-18;"8381";YTD;0.00;B-APV/APVC
2023-06-19;"8381";"1M";-0.01;B-APV/APVC
2023-06-19;"8381";"3M";0.04;B-APV/APVC
2023-06-19;"8381";"6M";0.02;B-APV/APVC
2023-06-19;"8381";"1Y";0.00;B-APV/APVC
2023-06-19;"8381";YTD;0.01;B-APV/APVC
2023-06-20;"8381";"1M";0.00;B-APV/APVC
2023-06-20;"8381";"3M";0.04;B-APV/APVC
2023-06-20;"8381";"6M";0.00;B-APV/APVC
2023-06-20;"8381";"1Y";0.00;B-APV/APVC
2023-06-20;"8381";YTD;0.01;B-APV/APVC
2023-06-21;"8381";"1M";0.00;B-APV/APVC
2023-06-21;"8381";"3M";0.01;B-APV/APVC
2023-06-21;"8381";"6M";0.01;B-APV/APVC
2023-06-21;"8381";"1Y";0.00;B-APV/APVC
2023-06-21;"8381";YTD;0.01;B-APV/APVC
2023-06-22;"8381";"1M";-0.01;B-APV/APVC
2023-06-22;"8381";"3M";0.01;B-APV/APVC
2023-06-22;"8381";"6M";0.01;B-APV/APVC
2023-06-22;"8381";"1Y";0.01;B-APV/APVC
2023-06-22;"8381";YTD;0.01;B-APV/APVC
2023-06-23;"8381";"1M";-0.03;B-APV/APVC
2023-06-23;"8381";"3M";0.01;B-APV/APVC
2023-06-23;"8381";"6M";-0.01;B-APV/APVC
2023-06-23;"8381";"1Y";0.02;B-APV/APVC
2023-06-23;"8381";YTD;-0.01;B-APV/APVC
2023-06-24;"8381";"1M";-0.02;B-APV/APVC
2023-06-24;"8381";"3M";0.02;B-APV/APVC
2023-06-24;"8381";"6M";-0.01;B-APV/APVC
2023-06-24;"8381";"1Y";0.01;B-APV/APVC
2023-06-24;"8381";YTD;-0.01;B-APV/APVC
2023-06-25;"8381";"1M";0.00;B-APV/APVC
2023-06-25;"8381";"3M";0.02;B-APV/APVC
2023-06-25;"8381";"6M";-0.01;B-APV/APVC
2023-06-25;"8381";"1Y";0.01;B-APV/APVC
2023-06-25;"8381";YTD;-0.01;B-APV/APVC
2023-06-26;"8381";"1M";0.01;B-APV/APVC
2023-06-26;"8381";"3M";0.02;B-APV/APVC
2023-06-26;"8381";"6M";0.00;B-APV/APVC
2023-06-26;"8381";"1Y";0.01;B-APV/APVC
2023-06-26;"8381";YTD;-0.01;B-APV/APVC
2023-06-27;"8381";"1M";0.01;B-APV/APVC
2023-06-27;"8381";"3M";0.01;B-APV/APVC
2023-06-27;"8381";"6M";0.00;B-APV/APVC
2023-06-27;"8381";"1Y";0.01;B-APV/APVC
2023-06-27;"8381";YTD;-0.01;B-APV/APVC
2023-06-28;"8381";"1M";0.01;B-APV/APVC
2023-06-28;"8381";"3M";0.01;B-APV/APVC
2023-06-28;"8381";"6M";0.00;B-APV/APVC
2023-06-28;"8381";"1Y";0.00;B-APV/APVC
2023-06-28;"8381";YTD;-0.01;B-APV/APVC
2023-06-29;"8381";"1M";0.02;B-APV/APVC
2023-06-29;"8381";"3M";0.01;B-APV/APVC
2023-06-29;"8381";"6M";0.00;B-APV/APVC
2023-06-29;"8381";"1Y";0.01;B-APV/APVC
2023-06-29;"8381";YTD;0.00;B-APV/APVC
2023-06-30;"8381";"1M";0.03;B-APV/APVC
2023-06-30;"8381";"3M";0.02;B-APV/APVC
2023-06-30;"8381";"6M";0.01;B-APV/APVC
2023-06-30;"8381";"1Y";0.04;B-APV/APVC
2023-06-30;"8381";YTD;0.01;B-APV/APVC
2023-07-01;"8381";"1M";0.04;B-APV/APVC
2023-07-01;"8381";"3M";0.02;B-APV/APVC
2023-07-01;"8381";"6M";0.01;B-APV/APVC
2023-07-01;"8381";"1Y";0.03;B-APV/APVC
2023-07-01;"8381";YTD;0.01;B-APV/APVC
2023-07-02;"8381";"1M";0.02;B-APV/APVC
2023-07-02;"8381";"3M";0.02;B-APV/APVC
2023-07-02;"8381";"6M";0.01;B-APV/APVC
2023-07-02;"8381";"1Y";0.03;B-APV/APVC
2023-07-02;"8381";YTD;0.01;B-APV/APVC
2023-07-03;"8381";"1M";0.03;B-APV/APVC
2023-07-03;"8381";"3M";0.04;B-APV/APVC
2023-07-03;"8381";"6M";0.05;B-APV/APVC
2023-07-03;"8381";"1Y";0.04;B-APV/APVC
2023-07-03;"8381";YTD;0.02;B-APV/APVC
2023-07-04;"8381";"1M";0.04;B-APV/APVC
2023-07-04;"8381";"3M";0.06;B-APV/APVC
2023-07-04;"8381";"6M";0.07;B-APV/APVC
2023-07-04;"8381";"1Y";0.05;B-APV/APVC
2023-07-04;"8381";YTD;0.03;B-APV/APVC
2023-07-05;"8381";"1M";0.03;B-APV/APVC
2023-07-05;"8381";"3M";0.05;B-APV/APVC
2023-07-05;"8381";"6M";0.05;B-APV/APVC
2023-07-05;"8381";"1Y";0.03;B-APV/APVC
2023-07-05;"8381";YTD;0.02;B-APV/APVC
2023-07-06;"8381";"1M";0.01;B-APV/APVC
2023-07-06;"8381";"3M";0.03;B-APV/APVC
2023-07-06;"8381";"6M";0.04;B-APV/APVC
2023-07-06;"8381";"1Y";0.02;B-APV/APVC
2023-07-06;"8381";YTD;0.01;B-APV/APVC
2023-07-07;"8381";"1M";0.04;B-APV/APVC
2023-07-07;"8381";"3M";0.06;B-APV/APVC
2023-07-07;"8381";"6M";0.06;B-APV/APVC
2023-07-07;"8381";"1Y";0.03;B-APV/APVC
2023-07-07;"8381";YTD;0.04;B-APV/APVC
2023-07-08;"8381";"1M";0.04;B-APV/APVC
2023-07-08;"8381";"3M";0.06;B-APV/APVC
2023-07-08;"8381";"6M";0.06;B-APV/APVC
2023-07-08;"8381";"1Y";0.03;B-APV/APVC
2023-07-08;"8381";YTD;0.04;B-APV/APVC
2023-07-09;"8381";"1M";0.04;B-APV/APVC
2023-07-09;"8381";"3M";0.06;B-APV/APVC
2023-07-09;"8381";"6M";0.06;B-APV/APVC
2023-07-09;"8381";"1Y";0.03;B-APV/APVC
2023-07-09;"8381";YTD;0.04;B-APV/APVC
2023-07-10;"8381";"1M";0.04;B-APV/APVC
2023-07-10;"8381";"3M";0.06;B-APV/APVC
2023-07-10;"8381";"6M";0.06;B-APV/APVC
2023-07-10;"8381";"1Y";0.03;B-APV/APVC
2023-07-10;"8381";YTD;0.04;B-APV/APVC
2023-07-11;"8381";"1M";0.05;B-APV/APVC
2023-07-11;"8381";"3M";0.06;B-APV/APVC
2023-07-11;"8381";"6M";0.06;B-APV/APVC
2023-07-11;"8381";"1Y";0.05;B-APV/APVC
2023-07-11;"8381";YTD;0.05;B-APV/APVC
2023-07-12;"8381";"1M";0.06;B-APV/APVC
2023-07-12;"8381";"3M";0.07;B-APV/APVC
2023-07-12;"8381";"6M";0.08;B-APV/APVC
2023-07-12;"8381";"1Y";0.06;B-APV/APVC
2023-07-12;"8381";YTD;0.06;B-APV/APVC
2023-07-13;"8381";"1M";0.06;B-APV/APVC
2023-07-13;"8381";"3M";0.06;B-APV/APVC
2023-07-13;"8381";"6M";0.08;B-APV/APVC
2023-07-13;"8381";"1Y";0.05;B-APV/APVC
2023-07-13;"8381";YTD;0.06;B-APV/APVC
2023-07-14;"8381";"1M";0.07;B-APV/APVC
2023-07-14;"8381";"3M";0.07;B-APV/APVC
2023-07-14;"8381";"6M";0.09;B-APV/APVC
2023-07-14;"8381";"1Y";0.06;B-APV/APVC
2023-07-14;"8381";YTD;0.07;B-APV/APVC
2023-07-15;"8381";"1M";0.06;B-APV/APVC
2023-07-15;"8381";"3M";0.07;B-APV/APVC
2023-07-15;"8381";"6M";0.09;B-APV/APVC
2023-07-15;"8381";"1Y";0.07;B-APV/APVC
2023-07-15;"8381";YTD;0.07;B-APV/APVC
2023-07-16;"8381";"1M";0.06;B-APV/APVC
2023-07-16;"8381";"3M";0.07;B-APV/APVC
2023-07-16;"8381";"6M";0.09;B-APV/APVC
2023-07-16;"8381";"1Y";0.07;B-APV/APVC
2023-07-16;"8381";YTD;0.07;B-APV/APVC
2023-07-17;"8381";"1M";0.08;B-APV/APVC
2023-07-17;"8381";"3M";0.07;B-APV/APVC
2023-07-17;"8381";"6M";0.10;B-APV/APVC
2023-07-17;"8381";"1Y";0.08;B-APV/APVC
2023-07-17;"8381";YTD;0.08;B-APV/APVC
2023-07-18;"8381";"1M";0.09;B-APV/APVC
2023-07-18;"8381";"3M";0.08;B-APV/APVC
2023-07-18;"8381";"6M";0.11;B-APV/APVC
2023-07-18;"8381";"1Y";0.10;B-APV/APVC
2023-07-18;"8381";YTD;0.10;B-APV/APVC
2023-07-19;"8381";"1M";0.10;B-APV/APVC
2023-07-19;"8381";"3M";0.10;B-APV/APVC
2023-07-19;"8381";"6M";0.12;B-APV/APVC
2023-07-19;"8381";"1Y";0.08;B-APV/APVC
2023-07-19;"8381";YTD;0.10;B-APV/APVC
2023-07-20;"8381";"1M";0.09;B-APV/APVC
2023-07-20;"8381";"3M";0.10;B-APV/APVC
2023-07-20;"8381";"6M";0.11;B-APV/APVC
2023-07-20;"8381";"1Y";0.09;B-APV/APVC
2023-07-20;"8381";YTD;0.10;B-APV/APVC
2023-07-21;"8381";"1M";0.08;B-APV/APVC
2023-07-21;"8381";"3M";0.13;B-APV/APVC
2023-07-21;"8381";"6M";0.11;B-APV/APVC
2023-07-21;"8381";"1Y";0.07;B-APV/APVC
2023-07-21;"8381";YTD;0.10;B-APV/APVC
2023-07-22;"8381";"1M";0.09;B-APV/APVC
2023-07-22;"8381";"3M";0.13;B-APV/APVC
2023-07-22;"8381";"6M";0.11;B-APV/APVC
2023-07-22;"8381";"1Y";0.07;B-APV/APVC
2023-07-22;"8381";YTD;0.10;B-APV/APVC
2023-07-23;"8381";"1M";0.10;B-APV/APVC
2023-07-23;"8381";"3M";0.13;B-APV/APVC
2023-07-23;"8381";"6M";0.09;B-APV/APVC
2023-07-23;"8381";"1Y";0.07;B-APV/APVC
2023-07-23;"8381";YTD;0.10;B-APV/APVC
2023-07-24;"8381";"1M";0.11;B-APV/APVC
2023-07-24;"8381";"3M";0.13;B-APV/APVC
2023-07-24;"8381";"6M";0.11;B-APV/APVC
2023-07-24;"8381";"1Y";0.08;B-APV/APVC
2023-07-24;"8381";YTD;0.11;B-APV/APVC
2023-07-25;"8381";"1M";0.12;B-APV/APVC
2023-07-25;"8381";"3M";0.14;B-APV/APVC
2023-07-25;"8381";"6M";0.12;B-APV/APVC
2023-07-25;"8381";"1Y";0.08;B-APV/APVC
2023-07-25;"8381";YTD;0.12;B-APV/APVC
2023-07-26;"8381";"1M";0.12;B-APV/APVC
2023-07-26;"8381";"3M";0.13;B-APV/APVC
2023-07-26;"8381";"6M";0.10;B-APV/APVC
2023-07-26;"8381";"1Y";0.08;B-APV/APVC
2023-07-26;"8381";YTD;0.11;B-APV/APVC
2023-07-27;"8381";"1M";0.11;B-APV/APVC
2023-07-27;"8381";"3M";0.11;B-APV/APVC
2023-07-27;"8381";"6M";0.08;B-APV/APVC
2023-07-27;"8381";"1Y";0.06;B-APV/APVC
2023-07-27;"8381";YTD;0.10;B-APV/APVC
2023-07-28;"8381";"1M";0.12;B-APV/APVC
2023-07-28;"8381";"3M";0.11;B-APV/APVC
2023-07-28;"8381";"6M";0.09;B-APV/APVC
2023-07-28;"8381";"1Y";0.07;B-APV/APVC
2023-07-28;"8381";YTD;0.10;B-APV/APVC
2023-07-29;"8381";"1M";0.10;B-APV/APVC
2023-07-29;"8381";"3M";0.11;B-APV/APVC
2023-07-29;"8381";"6M";0.09;B-APV/APVC
2023-07-29;"8381";"1Y";0.07;B-APV/APVC
2023-07-29;"8381";YTD;0.10;B-APV/APVC
2023-07-30;"8381";"1M";0.09;B-APV/APVC
2023-07-30;"8381";"3M";0.11;B-APV/APVC
2023-07-30;"8381";"6M";0.09;B-APV/APVC
2023-07-30;"8381";"1Y";0.07;B-APV/APVC
2023-07-30;"8381";YTD;0.10;B-APV/APVC
2023-07-31;"8381";"1M";0.10;B-APV/APVC
2023-07-31;"8381";"3M";0.12;B-APV/APVC
2023-07-31;"8381";"6M";0.10;B-APV/APVC
2023-07-31;"8381";"1Y";0.08;B-APV/APVC
2023-07-31;"8381";YTD;0.11;B-APV/APVC
2023-01-31;"8381";"1M";;COL-Z APV/APVC
2023-01-31;"8381";"3M";;COL-Z APV/APVC
2023-01-31;"8381";"6M";;COL-Z APV/APVC
2023-01-31;"8381";"1Y";;COL-Z APV/APVC
2023-01-31;"8381";YTD;;COL-Z APV/APVC
2023-02-01;"8381";"1M";;COL-Z APV/APVC
2023-02-01;"8381";"3M";;COL-Z APV/APVC
2023-02-01;"8381";"6M";;COL-Z APV/APVC
2023-02-01;"8381";"1Y";;COL-Z APV/APVC
2023-02-01;"8381";YTD;;COL-Z APV/APVC
2023-02-02;"8381";"1M";;COL-Z APV/APVC
2023-02-02;"8381";"3M";;COL-Z APV/APVC
2023-02-02;"8381";"6M";;COL-Z APV/APVC
2023-02-02;"8381";"1Y";;COL-Z APV/APVC
2023-02-02;"8381";YTD;;COL-Z APV/APVC
2023-02-03;"8381";"1M";;COL-Z APV/APVC
2023-02-03;"8381";"3M";;COL-Z APV/APVC
2023-02-03;"8381";"6M";;COL-Z APV/APVC
2023-02-03;"8381";"1Y";;COL-Z APV/APVC
2023-02-03;"8381";YTD;;COL-Z APV/APVC
2023-02-04;"8381";"1M";;COL-Z APV/APVC
2023-02-04;"8381";"3M";;COL-Z APV/APVC
2023-02-04;"8381";"6M";;COL-Z APV/APVC
2023-02-04;"8381";"1Y";;COL-Z APV/APVC
2023-02-04;"8381";YTD;;COL-Z APV/APVC
2023-02-05;"8381";"1M";;COL-Z APV/APVC
2023-02-05;"8381";"3M";;COL-Z APV/APVC
2023-02-05;"8381";"6M";;COL-Z APV/APVC
2023-02-05;"8381";"1Y";;COL-Z APV/APVC
2023-02-05;"8381";YTD;;COL-Z APV/APVC
2023-02-06;"8381";"1M";;COL-Z APV/APVC
2023-02-06;"8381";"3M";;COL-Z APV/APVC
2023-02-06;"8381";"6M";;COL-Z APV/APVC
2023-02-06;"8381";"1Y";;COL-Z APV/APVC
2023-02-06;"8381";YTD;;COL-Z APV/APVC
2023-02-07;"8381";"1M";;COL-Z APV/APVC
2023-02-07;"8381";"3M";;COL-Z APV/APVC
2023-02-07;"8381";"6M";;COL-Z APV/APVC
2023-02-07;"8381";"1Y";;COL-Z APV/APVC
2023-02-07;"8381";YTD;;COL-Z APV/APVC
2023-02-08;"8381";"1M";;COL-Z APV/APVC
2023-02-08;"8381";"3M";;COL-Z APV/APVC
2023-02-08;"8381";"6M";;COL-Z APV/APVC
2023-02-08;"8381";"1Y";;COL-Z APV/APVC
2023-02-08;"8381";YTD;;COL-Z APV/APVC
2023-02-09;"8381";"1M";;COL-Z APV/APVC
2023-02-09;"8381";"3M";;COL-Z APV/APVC
2023-02-09;"8381";"6M";;COL-Z APV/APVC
2023-02-09;"8381";"1Y";;COL-Z APV/APVC
2023-02-09;"8381";YTD;;COL-Z APV/APVC
2023-02-10;"8381";"1M";;COL-Z APV/APVC
2023-02-10;"8381";"3M";;COL-Z APV/APVC
2023-02-10;"8381";"6M";;COL-Z APV/APVC
2023-02-10;"8381";"1Y";;COL-Z APV/APVC
2023-02-10;"8381";YTD;;COL-Z APV/APVC
2023-02-11;"8381";"1M";;COL-Z APV/APVC
2023-02-11;"8381";"3M";;COL-Z APV/APVC
2023-02-11;"8381";"6M";;COL-Z APV/APVC
2023-02-11;"8381";"1Y";;COL-Z APV/APVC
2023-02-11;"8381";YTD;;COL-Z APV/APVC
2023-02-12;"8381";"1M";;COL-Z APV/APVC
2023-02-12;"8381";"3M";;COL-Z APV/APVC
2023-02-12;"8381";"6M";;COL-Z APV/APVC
2023-02-12;"8381";"1Y";;COL-Z APV/APVC
2023-02-12;"8381";YTD;;COL-Z APV/APVC
2023-02-13;"8381";"1M";;COL-Z APV/APVC
2023-02-13;"8381";"3M";;COL-Z APV/APVC
2023-02-13;"8381";"6M";;COL-Z APV/APVC
2023-02-13;"8381";"1Y";;COL-Z APV/APVC
2023-02-13;"8381";YTD;;COL-Z APV/APVC
2023-02-14;"8381";"1M";;COL-Z APV/APVC
2023-02-14;"8381";"3M";;COL-Z APV/APVC
2023-02-14;"8381";"6M";;COL-Z APV/APVC
2023-02-14;"8381";"1Y";;COL-Z APV/APVC
2023-02-14;"8381";YTD;;COL-Z APV/APVC
2023-02-15;"8381";"1M";;COL-Z APV/APVC
2023-02-15;"8381";"3M";;COL-Z APV/APVC
2023-02-15;"8381";"6M";;COL-Z APV/APVC
2023-02-15;"8381";"1Y";;COL-Z APV/APVC
2023-02-15;"8381";YTD;;COL-Z APV/APVC
2023-02-16;"8381";"1M";;COL-Z APV/APVC
2023-02-16;"8381";"3M";;COL-Z APV/APVC
2023-02-16;"8381";"6M";;COL-Z APV/APVC
2023-02-16;"8381";"1Y";;COL-Z APV/APVC
2023-02-16;"8381";YTD;;COL-Z APV/APVC
2023-02-17;"8381";"1M";;COL-Z APV/APVC
2023-02-17;"8381";"3M";;COL-Z APV/APVC
2023-02-17;"8381";"6M";;COL-Z APV/APVC
2023-02-17;"8381";"1Y";;COL-Z APV/APVC
2023-02-17;"8381";YTD;;COL-Z APV/APVC
2023-02-18;"8381";"1M";;COL-Z APV/APVC
2023-02-18;"8381";"3M";;COL-Z APV/APVC
2023-02-18;"8381";"6M";;COL-Z APV/APVC
2023-02-18;"8381";"1Y";;COL-Z APV/APVC
2023-02-18;"8381";YTD;;COL-Z APV/APVC
2023-02-19;"8381";"1M";;COL-Z APV/APVC
2023-02-19;"8381";"3M";;COL-Z APV/APVC
2023-02-19;"8381";"6M";;COL-Z APV/APVC
2023-02-19;"8381";"1Y";;COL-Z APV/APVC
2023-02-19;"8381";YTD;;COL-Z APV/APVC
2023-02-20;"8381";"1M";;COL-Z APV/APVC
2023-02-20;"8381";"3M";;COL-Z APV/APVC
2023-02-20;"8381";"6M";;COL-Z APV/APVC
2023-02-20;"8381";"1Y";;COL-Z APV/APVC
2023-02-20;"8381";YTD;;COL-Z APV/APVC
2023-02-21;"8381";"1M";;COL-Z APV/APVC
2023-02-21;"8381";"3M";;COL-Z APV/APVC
2023-02-21;"8381";"6M";;COL-Z APV/APVC
2023-02-21;"8381";"1Y";;COL-Z APV/APVC
2023-02-21;"8381";YTD;;COL-Z APV/APVC
2023-02-22;"8381";"1M";;COL-Z APV/APVC
2023-02-22;"8381";"3M";;COL-Z APV/APVC
2023-02-22;"8381";"6M";;COL-Z APV/APVC
2023-02-22;"8381";"1Y";;COL-Z APV/APVC
2023-02-22;"8381";YTD;;COL-Z APV/APVC
2023-02-23;"8381";"1M";;COL-Z APV/APVC
2023-02-23;"8381";"3M";;COL-Z APV/APVC
2023-02-23;"8381";"6M";;COL-Z APV/APVC
2023-02-23;"8381";"1Y";;COL-Z APV/APVC
2023-02-23;"8381";YTD;;COL-Z APV/APVC
2023-02-24;"8381";"1M";;COL-Z APV/APVC
2023-02-24;"8381";"3M";;COL-Z APV/APVC
2023-02-24;"8381";"6M";;COL-Z APV/APVC
2023-02-24;"8381";"1Y";;COL-Z APV/APVC
2023-02-24;"8381";YTD;;COL-Z APV/APVC
2023-02-25;"8381";"1M";;COL-Z APV/APVC
2023-02-25;"8381";"3M";;COL-Z APV/APVC
2023-02-25;"8381";"6M";;COL-Z APV/APVC
2023-02-25;"8381";"1Y";;COL-Z APV/APVC
2023-02-25;"8381";YTD;;COL-Z APV/APVC
2023-02-26;"8381";"1M";;COL-Z APV/APVC
2023-02-26;"8381";"3M";;COL-Z APV/APVC
2023-02-26;"8381";"6M";;COL-Z APV/APVC
2023-02-26;"8381";"1Y";;COL-Z APV/APVC
2023-02-26;"8381";YTD;;COL-Z APV/APVC
2023-02-27;"8381";"1M";;COL-Z APV/APVC
2023-02-27;"8381";"3M";;COL-Z APV/APVC
2023-02-27;"8381";"6M";;COL-Z APV/APVC
2023-02-27;"8381";"1Y";;COL-Z APV/APVC
2023-02-27;"8381";YTD;;COL-Z APV/APVC
2023-02-28;"8381";"1M";;COL-Z APV/APVC
2023-02-28;"8381";"3M";;COL-Z APV/APVC
2023-02-28;"8381";"6M";;COL-Z APV/APVC
2023-02-28;"8381";"1Y";;COL-Z APV/APVC
2023-02-28;"8381";YTD;;COL-Z APV/APVC
2023-03-01;"8381";"1M";;COL-Z APV/APVC
2023-03-01;"8381";"3M";;COL-Z APV/APVC
2023-03-01;"8381";"6M";;COL-Z APV/APVC
2023-03-01;"8381";"1Y";;COL-Z APV/APVC
2023-03-01;"8381";YTD;;COL-Z APV/APVC
2023-03-02;"8381";"1M";;COL-Z APV/APVC
2023-03-02;"8381";"3M";;COL-Z APV/APVC
2023-03-02;"8381";"6M";;COL-Z APV/APVC
2023-03-02;"8381";"1Y";;COL-Z APV/APVC
2023-03-02;"8381";YTD;;COL-Z APV/APVC
2023-03-03;"8381";"1M";;COL-Z APV/APVC
2023-03-03;"8381";"3M";;COL-Z APV/APVC
2023-03-03;"8381";"6M";;COL-Z APV/APVC
2023-03-03;"8381";"1Y";;COL-Z APV/APVC
2023-03-03;"8381";YTD;;COL-Z APV/APVC
2023-03-04;"8381";"1M";;COL-Z APV/APVC
2023-03-04;"8381";"3M";;COL-Z APV/APVC
2023-03-04;"8381";"6M";;COL-Z APV/APVC
2023-03-04;"8381";"1Y";;COL-Z APV/APVC
2023-03-04;"8381";YTD;;COL-Z APV/APVC
2023-03-05;"8381";"1M";;COL-Z APV/APVC
2023-03-05;"8381";"3M";;COL-Z APV/APVC
2023-03-05;"8381";"6M";;COL-Z APV/APVC
2023-03-05;"8381";"1Y";;COL-Z APV/APVC
2023-03-05;"8381";YTD;;COL-Z APV/APVC
2023-03-06;"8381";"1M";;COL-Z APV/APVC
2023-03-06;"8381";"3M";;COL-Z APV/APVC
2023-03-06;"8381";"6M";;COL-Z APV/APVC
2023-03-06;"8381";"1Y";;COL-Z APV/APVC
2023-03-06;"8381";YTD;;COL-Z APV/APVC
2023-03-07;"8381";"1M";;COL-Z APV/APVC
2023-03-07;"8381";"3M";;COL-Z APV/APVC
2023-03-07;"8381";"6M";;COL-Z APV/APVC
2023-03-07;"8381";"1Y";;COL-Z APV/APVC
2023-03-07;"8381";YTD;;COL-Z APV/APVC
2023-03-08;"8381";"1M";;COL-Z APV/APVC
2023-03-08;"8381";"3M";;COL-Z APV/APVC
2023-03-08;"8381";"6M";;COL-Z APV/APVC
2023-03-08;"8381";"1Y";;COL-Z APV/APVC
2023-03-08;"8381";YTD;;COL-Z APV/APVC
2023-03-09;"8381";"1M";;COL-Z APV/APVC
2023-03-09;"8381";"3M";;COL-Z APV/APVC
2023-03-09;"8381";"6M";;COL-Z APV/APVC
2023-03-09;"8381";"1Y";;COL-Z APV/APVC
2023-03-09;"8381";YTD;;COL-Z APV/APVC
2023-03-10;"8381";"1M";;COL-Z APV/APVC
2023-03-10;"8381";"3M";;COL-Z APV/APVC
2023-03-10;"8381";"6M";;COL-Z APV/APVC
2023-03-10;"8381";"1Y";;COL-Z APV/APVC
2023-03-10;"8381";YTD;;COL-Z APV/APVC
2023-03-11;"8381";"1M";;COL-Z APV/APVC
2023-03-11;"8381";"3M";;COL-Z APV/APVC
2023-03-11;"8381";"6M";;COL-Z APV/APVC
2023-03-11;"8381";"1Y";;COL-Z APV/APVC
2023-03-11;"8381";YTD;;COL-Z APV/APVC
2023-03-12;"8381";"1M";;COL-Z APV/APVC
2023-03-12;"8381";"3M";;COL-Z APV/APVC
2023-03-12;"8381";"6M";;COL-Z APV/APVC
2023-03-12;"8381";"1Y";;COL-Z APV/APVC
2023-03-12;"8381";YTD;;COL-Z APV/APVC
2023-03-13;"8381";"1M";;COL-Z APV/APVC
2023-03-13;"8381";"3M";;COL-Z APV/APVC
2023-03-13;"8381";"6M";;COL-Z APV/APVC
2023-03-13;"8381";"1Y";;COL-Z APV/APVC
2023-03-13;"8381";YTD;;COL-Z APV/APVC
2023-03-14;"8381";"1M";;COL-Z APV/APVC
2023-03-14;"8381";"3M";;COL-Z APV/APVC
2023-03-14;"8381";"6M";;COL-Z APV/APVC
2023-03-14;"8381";"1Y";;COL-Z APV/APVC
2023-03-14;"8381";YTD;;COL-Z APV/APVC
2023-03-15;"8381";"1M";;COL-Z APV/APVC
2023-03-15;"8381";"3M";;COL-Z APV/APVC
2023-03-15;"8381";"6M";;COL-Z APV/APVC
2023-03-15;"8381";"1Y";;COL-Z APV/APVC
2023-03-15;"8381";YTD;;COL-Z APV/APVC
2023-03-16;"8381";"1M";;COL-Z APV/APVC
2023-03-16;"8381";"3M";;COL-Z APV/APVC
2023-03-16;"8381";"6M";;COL-Z APV/APVC
2023-03-16;"8381";"1Y";;COL-Z APV/APVC
2023-03-16;"8381";YTD;;COL-Z APV/APVC
2023-03-17;"8381";"1M";;COL-Z APV/APVC
2023-03-17;"8381";"3M";;COL-Z APV/APVC
2023-03-17;"8381";"6M";;COL-Z APV/APVC
2023-03-17;"8381";"1Y";;COL-Z APV/APVC
2023-03-17;"8381";YTD;;COL-Z APV/APVC
2023-03-18;"8381";"1M";;COL-Z APV/APVC
2023-03-18;"8381";"3M";;COL-Z APV/APVC
2023-03-18;"8381";"6M";;COL-Z APV/APVC
2023-03-18;"8381";"1Y";;COL-Z APV/APVC
2023-03-18;"8381";YTD;;COL-Z APV/APVC
2023-03-19;"8381";"1M";;COL-Z APV/APVC
2023-03-19;"8381";"3M";;COL-Z APV/APVC
2023-03-19;"8381";"6M";;COL-Z APV/APVC
2023-03-19;"8381";"1Y";;COL-Z APV/APVC
2023-03-19;"8381";YTD;;COL-Z APV/APVC
2023-03-20;"8381";"1M";;COL-Z APV/APVC
2023-03-20;"8381";"3M";;COL-Z APV/APVC
2023-03-20;"8381";"6M";;COL-Z APV/APVC
2023-03-20;"8381";"1Y";;COL-Z APV/APVC
2023-03-20;"8381";YTD;;COL-Z APV/APVC
2023-03-21;"8381";"1M";;COL-Z APV/APVC
2023-03-21;"8381";"3M";;COL-Z APV/APVC
2023-03-21;"8381";"6M";;COL-Z APV/APVC
2023-03-21;"8381";"1Y";;COL-Z APV/APVC
